eps_axial,mcc_p,mcc_q,mcc_eps_v,mcc_V,mcc_eta,evp_p,evp_q,evp_eps_v,evp_V,evp_eta,norsand_p,norsand_q,norsand_eps_v,norsand_V,norsand_eta
0.264,166.60086822671605,199.802604680149,0.028196342636423607,1.7693993849303593,1.1992890961903686,166.5094335858346,199.52830075750444,0.028352274580412683,1.7691235005547266,1.198300279213002,166.05277063618712,198.1583119085636,0.027697942800757467,1.7702814251675836,1.1933454115181132
0.267,166.6057090864323,199.8171272592981,0.028198560010881134,1.7693954615137077,1.1993414172598147,166.51567867024966,199.54703601074937,0.028357400762137597,1.7691144317294132,1.198367851029281,166.07526434827167,198.22579304481712,0.027716131937222274,1.7702492255700029,1.1935901100185726
0.27,166.61019387303799,199.83058161911492,0.028200614199653445,1.76939182684515,1.1993898871001367,166.52212126137124,199.5663637841133,0.02836233955419827,1.769105694462679,1.198437554556948,166.0968414345818,198.29052430374725,0.02773364094031187,1.7702182305421896,1.1938247746983504
0.273,166.61434876728194,199.84304630184667,0.028202517213240325,1.7693884596716671,1.1994347892628192,166.52801461281965,199.5840438384595,0.02836707676324122,1.7690973138590356,1.1985013110406417,166.11752577328502,198.35257731985683,0.027750497336600555,1.7701883912936698,1.1940496729439962
0.276,166.61819802642276,199.85459407926905,0.02820428017802333,1.769385340304875,1.1994763864123388,166.53306167268676,199.59918501806155,0.028371612678842667,1.7690892894011283,1.198555908437958,166.13740306189456,198.41220918568533,0.02776673112413695,1.770159654664679,1.1942657434687767
0.279,166.6217641253367,199.8652923760109,0.0282059134013702,1.7693824505057874,1.1995149218661953,166.53804424781484,199.61413274344562,0.028375983454997783,1.769081557124744,1.198609805014957,166.15649481458942,198.46948444377003,0.027782365738697683,1.770131979117116,1.194473226371548
0.28200000000000003,166.6250678873038,199.8752036619121,0.02820742643193767,1.7693797733780794,1.1995506210211833,166.54181917307662,199.6254575192311,0.02838015933362026,1.7690741696703127,1.1986506362811655,166.17481027006164,198.52443081018689,0.027797424637826633,1.770105323078903,1.1946722279240263
0.28500000000000003,166.6281286052225,199.8843858156683,0.028208828115537255,1.7693772932692078,1.199583692674344,166.5466655894547,199.6399967683653,0.02838422598488502,1.7690669754772315,1.1987030545570165,166.1924372517046,198.57731175511572,0.027811933714534446,1.7700796406713044,1.1948637076328752
0.28800000000000003,166.63096415395057,199.89289246185277,0.02821012664687754,1.7693749956788314,1.1996143302463969,166.55049890501786,199.6514967150556,0.028388120568385536,1.769060085711594,1.1987445130915815,166.2093557078799,198.62806712364144,0.027825913344540508,1.770054895785809,1.1950474525196935
0.291,166.63359109441768,199.90077328325418,0.028211329617504454,1.769372867173964,1.199642712914869,166.55506228506053,199.6651868551834,0.028391909512629477,1.7690533828542632,1.1987938650189724,166.22558888011375,198.67676664034306,0.027839384848745315,1.770031050644453,1.1952237196382198
0.294,166.63602477011048,199.90807431033258,0.028212444060202953,1.76937089531039,1.1996690066636186,166.55886586301807,199.67659758905643,0.02839554914288705,1.769046944165761,1.1988349977915624,166.24121084322385,198.72363252967327,0.027852370105060247,1.770008066486803,1.1953933174673663
0.297,166.63827939648613,199.91483818945952,0.028213476490132238,1.7693690685598646,1.1996933652549169,166.56170306960655,199.68510920882224,0.028399038852360163,1.7690407707166533,1.1988656787771517,166.25623565547667,198.76870696643172,0.02786488767848797,1.7699859104195335,1.1955564023374665
0.3,166.64036814383127,199.921104431495,0.02821443294293053,1.7693673762426771,1.1997159311298349,166.56565844018084,199.6969753205455,0.028402455317035204,1.7690347268616757,1.1989084496205633,166.2706524518147,198.81195735544588,0.02787695524997452,1.769964551116907,1.1957128598690119
