eps_axial,mcc_p,mcc_q,mcc_eps_v,mcc_u,mcc_eta,evp_p,evp_q,evp_eps_v,evp_u,evp_eta,ns_unified_p,ns_unified_q,ns_unified_eps_v,ns_unified_u,ns_unified_eta,ns_d0_p,ns_d0_q,ns_d0_eps_v,ns_d0_u,ns_d0_eta
0.09,230.0995573418293,276.1194691266945,-0.0,-38.05973429959778,1.2000000013754888,227.823004878075,273.36036574968375,-0.0,-36.70288296151375,1.199880433040461,233.52446523724223,279.7697363246526,0.0,-40.267886462358035,1.1980318038216204,100.0,147.03871293301552,0.0,49.01290431100517,1.4703871293301551
0.0915,230.09955741100674,276.11946911009187,-0.0,-38.05973437430947,1.2000000009425649,227.8148007006795,273.352411241964,-0.0,-36.69733028669151,1.1998887271644623,233.44632664711233,279.68648456445453,0.0,-40.21749845896082,1.198076185568946,100.0,147.0081174680684,0.0,49.00270582268947,1.470081174680684
0.093,230.09955745841108,276.11946909871483,-0.0,-38.05973442550612,1.200000000645901,227.80675055040504,273.3416147898457,-0.0,-36.6928789537898,1.199883735356497,233.37003889258315,279.6055120396553,0.0,-40.16820154603138,1.1981208614716548,100.0,146.98130229010658,0.0,48.993767430035525,1.4698130229010657
0.0945,230.0995574908954,276.11946909091864,-0.0,-38.0597344605892,1.2000000004426092,227.79886906625987,273.33547095655484,-0.0,-36.68704541407493,1.1998982790254755,233.29550057275728,279.5258142860604,0.0,-40.12022914407049,1.1981620459880467,100.0,146.95796921931654,0.0,48.98598973977218,1.4695796921931654
0.096,230.09955751315553,276.11946908557616,-0.0,-38.059734484630155,1.2000000003033013,227.79114071942635,273.32366213019276,-0.0,-36.68325334269542,1.1998871477923256,233.2226022867133,279.44810419063674,0.0,-40.07323422316773,1.1982033535801813,100.0,146.93746684549393,0.0,48.97915561516464,1.4693746684549394
0.0975,230.09955752840946,276.1194690819152,-0.0,-38.0597345011044,1.20000000020784,227.78355971397096,273.3155529815986,-0.0,-36.67837538677142,1.1998914817417132,233.15139038501067,279.3723989448653,0.0,-40.02725740338889,1.1982446190156892,100.0,146.91960924513603,0.0,48.97320308171201,1.4691960924513603
0.099,230.09955753886237,276.11946907940654,-0.0,-38.059734512393504,1.200000000142424,227.7761331438414,273.30997151293286,-0.0,-36.67280930619711,1.1999060996453772,233.08179721201577,279.2980880159817,0.0,-39.98243454002187,1.1982835697887069,100.0,146.9040052677976,0.0,48.968001755932534,1.469040052677976
0.1005,230.09955754602532,276.11946907768754,-0.0,-38.059734520129496,1.2000000000975974,227.76883120113183,273.2983751090667,-0.0,-36.669372831442956,1.199893653876328,233.01375852500453,279.2256299485109,0.0,-39.93854854216755,1.1983225012807448,100.0,146.89031211820011,0.0,48.963437372733374,1.4689031211820012
0.10200000000000001,230.0995575509338,276.1194690765096,-0.0,-38.0597345254306,1.2000000000668798,227.7616616315852,273.2910979009143,-0.0,-36.66462899794712,1.1998994736127935,232.94727232832642,279.1546351037431,0.0,-39.89572729374538,1.1983597503141823,100.0,146.87834376553877,0.0,48.959447921846255,1.4687834376553877
0.10350000000000001,230.0995575542974,276.1194690757022,-0.0,-38.05973452906335,1.2000000000458295,227.75461974592946,273.2857616746449,-0.0,-36.65936585438118,1.1999131432745798,232.88227763980035,279.08525348543014,0.0,-39.853859811323616,1.198396272631325,100.0,146.8678896855853,0.0,48.95596322852844,1.468678896855853
