eps_axial,mcc_p,mcc_q,mcc_eps_v,mcc_u,mcc_eta,evp_p,evp_q,evp_eps_v,evp_u,evp_eta,ns_unified_p,ns_unified_q,ns_unified_eps_v,ns_unified_u,ns_unified_eta,ns_d0_p,ns_d0_q,ns_d0_eps_v,ns_d0_u,ns_d0_eta
0.07200000000000001,158.1592872286075,174.47786168582198,0.024182995215645417,0.0,1.1031780981260189,158.0886763828121,174.2660291484365,0.02411349990243842,0.0,1.1023308761625084,156.17895864099256,168.53687592297794,0.02148168600495199,0.0,1.079126646697603,142.53569869337605,127.60709608012857,0.0019885100418240683,0.0,0.8952641145334264
0.075,158.76901319468467,176.30703958405348,0.02448328661650843,0.0,1.1104625268903288,158.69460499280646,176.0838149784195,0.024416237263981573,0.0,1.1095765668051618,156.7923355186699,170.37700655601006,0.02183256302034311,0.0,1.0866411677101564,142.7683285994979,128.30498579849422,0.0019976373812440836,0.0,0.8986936182353363
0.078,159.335992830161,178.0079784904825,0.024761065845103524,0.0,1.1171862385181501,159.25808544323723,177.7742563297115,0.024696596749102653,0.0,1.116265185751425,157.36599762814143,172.09799288442454,0.022162297627044938,0.0,1.0936161272341378,142.98363557804277,128.95090673412875,0.0020060718051733923,0.0,0.9018577980117541
0.081,159.86311027747507,179.5893308324247,0.02501805944731096,0.0,1.1233944499185007,159.78076145726672,179.34228437179968,0.02495625675986528,0.0,1.1224272730717,157.90087387203172,173.70262161609546,0.02247229180221372,0.0,1.1000738460565456,143.18336458964293,129.55009376892934,0.002013884630839528,0.0,0.904784533735564
0.084,160.3530663190683,181.05919895720444,0.02525585454410124,0.0,1.1291283859638541,160.26772225812093,180.80316677436227,0.025196868313715433,0.0,1.1281321293327409,158.40222435447578,175.2066730634279,0.022763937654676575,0.0,1.1060872015998133,143.369088410825,130.10726523247556,0.002021139841084319,0.0,0.9074987270592975
0.08700000000000001,160.80838949817675,182.4251684945298,0.02547591139824916,0.0,1.1344256917428934,160.71901716547688,182.15705149643068,0.02541980668718801,0.0,1.133388286644891,158.87050425140006,176.61151275420076,0.02303840949361927,0.0,1.1116696178840533,143.5410966471858,130.62328994155794,0.0020278508805154707,0.0,0.910006214196768
0.09,161.2314463896171,183.69433916885086,0.02567957460167645,0.0,1.1393207918320847,161.13981606390138,183.41944819170416,0.02562649599982122,0.0,1.1382627377393033,159.3089405118239,177.92682153547233,0.023296901768562396,0.0,1.1168665171197132,143.701016799834,131.1030503995027,0.0020340830834779068,0.0,0.9123320997938419
0.093,161.6244511682649,184.87335350479398,0.025868083079793897,0.0,1.1438452051560255,161.52942728325752,184.58828184977276,0.025818076990107696,0.0,1.142753273842043,159.72045898512187,179.161376955366,0.023540472762273865,0.0,1.1217183953375383,143.84979790740775,131.54939372222418,0.002039874965206928,0.0,0.9144913349610612
0.096,161.9894745816283,185.96842374488406,0.026042579073791136,0.0,1.148027822333435,161.89266869687975,185.67800609063974,0.025995771895702326,0.0,1.1469204108204216,160.10465147872034,180.31395443616142,0.02377002206865434,0.0,1.126225582897116,143.98852402684992,131.96557208055074,0.002045270023214467,0.0,0.916500623729866
0.099,162.32845240337898,186.98535721013604,0.02620411623390284,0.0,1.1518951511068791,162.22895123188516,186.6868536956557,0.02616054816797779,0.0,1.1507616382775672,160.46451586969434,181.39354760908338,0.023986536165717144,0.0,1.1304277872647217,144.11752759559448,132.35258278678435,0.002050282309103763,0.0,0.9183656214126603
0.10200000000000001,162.64319342367972,187.92958027103847,0.026353666934536276,0.0,1.1554715344372797,162.54194562132625,187.62583686397903,0.02631343173047798,0.0,1.1543225728396944,160.80177417476003,182.40532252428025,0.02419085623940348,0.0,1.1343489427302051,144.2377919914903,132.7133759744718,0.002054951005068413,0.0,0.9201012726422045
0.105,162.93538701731367,188.80616105194022,0.026492128904415938,0.0,1.158779345041096,162.8320915476906,188.49627464307238,0.02645527500388968,0.0,1.157611333561144,161.11864126241426,183.35592378724294,0.024383793590745755,0.0,1.1380180614148228,144.35010791585256,133.05032374755837,0.002059307625268505,0.0,0.9217196001344087
0.108,163.20661032025382,189.6198309607606,0.02662033125060561,0.0,1.1618391595087796,163.10092658530493,189.3027797559149,0.026586900623308093,0.0,1.1606480951345541,161.41544043493448,184.24632130480356,0.024566027373648505,0.0,1.141441740693153,144.45479687772692,133.3643906331814,0.002063365352117414,0.0,0.9232257669232475
0.111,163.45833503817454,190.3750051145228,0.02673903994364912,0.0,1.1646699146303066,163.35145017776298,190.05435053328893,0.026709119397252703,0.0,1.1634690131398724,161.69398879908638,185.08196639725935,0.024738265863295413,0.0,1.1446434575080822,144.55254778521117,133.65764335563415,0.0020671515071707196,0.0,0.9246301459468869
0.114,163.6919339055695,191.07580171670767,0.02684896282156259,0.0,1.1672890481392648,163.58342527779905,190.7502758333974,0.02682258266437855,0.0,1.1660733690437362,161.95540986788802,185.8662296036643,0.024901146981177492,0.0,1.147638289793969,144.64384452500713,133.93153357502212,0.0020706853633737773,0.0,0.9259400841759776
0.117,163.90868681094426,191.72606043283216,0.026950754162564754,0.0,1.1697126257498056,163.79750469598076,191.39251408794226,0.026927919898937405,0.0,1.1684702672557783,162.20070801661268,186.6021240498383,0.025055248375646093,0.0,1.150439639454141,144.72896307646377,134.18688922939225,0.002073978069560802,0.0,0.9271598882284405
0.12,164.10978660149826,192.32935980449417,0.027045018869920535,0.0,1.1719554560845324,163.997930245466,191.9937907363979,0.027025831896645428,0.0,1.1707086208284991,162.43162649961903,187.2948794988574,0.025201142230224197,0.0,1.1530690391707472,144.80880025402607,134.4264007620792,0.002077064712773457,0.0,0.9283027034701352
0.123,164.29634457944326,192.88903373832935,0.02713231630682541,0.0,1.1740311948636233,164.183554384468,192.55066315340414,0.02711680057403557,0.0,1.172776797744974,162.6485772167428,187.94573165022885,0.02533930791133048,0.0,1.1555325897488515,144.88323474962868,134.64970424888708,0.0020799409464414974,0.0,0.9293670484481792
0.126,164.46939570137,193.40818710410954,0.027213163814666902,0.0,1.1759524395364365,164.35539436698664,193.06618310096025,0.02720133919030557,0.0,1.174687230951883,162.8526388607346,188.55791658220426,0.025470234592447915,0.0,1.1578437899520426,144.9530226182968,134.8590678548916,0.0020826362872780127,0.0,0.93036395805291
0.129,164.62990349167416,193.88971047502204,0.027288039944107473,0.0,1.1777308153790398,164.51532210245102,193.54596630735327,0.027279952972652625,0.0,1.1764616440213609,163.04468546592756,189.13405639778316,0.02559436015326024,0.0,1.1600136236106122,145.0181606252239,135.054481875673,0.002085150870963058,0.0,0.9312935793241754
